,HomePlanet,CryoSleep,Destination,Age,Travel company,VIP,RoomService,FoodCourt,Travel Outcome,Cols,P_S
6484,0,1,0,21.0,0,0,0.0,458.07720329024676,0,0,1
6485,0,1,2,30.0,1,0,0.0,0.0,1,0,1
6486,2,0,2,23.0,1,0,71.0,0.0,0,4,1
6487,0,1,0,13.0,1,0,0.0,0.0,0,5,0
6488,1,0,0,22.0,1,0,735.0,138.0,1,1,0
6489,1,1,1,25.0,1,0,0.0,0.0,1,3,0
6490,1,0,0,52.0,1,0,2.0,46.0,0,4,0
6491,1,0,0,22.0,1,0,0.0,752.0,1,4,1
6492,0,0,2,31.0,1,0,0.0,1604.0,0,6,0
6493,2,0,0,23.0,1,0,3211.0,4.0,0,4,0
6494,1,0,1,35.0,0,0,22.0,0.0,0,1,1
6495,0,1,0,26.0,1,0,0.0,0.0,1,0,0
6496,0,1,0,14.0,1,0,0.0,0.0,1,0,0
6497,0,0,2,39.0,0,0,0.0,60.0,1,0,0
6498,0,0,0,8.0,1,0,0.0,0.0,1,0,0
6499,1,1,1,29.0,0,0,0.0,0.0,1,3,1
6500,1,1,1,15.0,1,0,0.0,0.0,0,3,1
6501,1,1,0,48.0,1,0,0.0,0.0,1,3,1
6502,1,0,0,9.0,1,0,0.0,0.0,1,3,1
6503,1,0,0,25.0,0,0,0.0,10.0,1,1,1
6504,0,1,0,13.0,1,0,0.0,0.0,1,2,0
6505,0,1,2,25.0,1,0,0.0,0.0,1,2,0
6506,0,0,0,27.0,1,0,69.0,2878.0,1,5,1
6507,0,1,0,32.0,1,0,0.0,0.0,1,5,1
6508,0,0,2,20.0,0,0,0.0,17958.0,1,6,1
6509,0,0,2,40.0,1,0,6103.0,7570.0,1,6,1
6510,1,0,0,18.0,1,0,0.0,18.0,0,1,0
6511,1,0,0,21.0,0,0,0.0,0.0,0,1,0
6512,1,0,0,38.0,1,0,190.0,1.0,1,3,1
6513,0,0,2,62.0,0,0,362.0,1049.0,1,2,0
6514,1,1,0,23.0,0,0,0.0,0.0,1,3,1
6515,2,0,0,48.0,0,1,2191.0,0.0,1,1,1
6516,2,1,0,27.0,0,0,0.0,0.0,1,4,1
6517,2,1,2,32.0,0,0,0.0,0.0,1,1,0
6518,2,0,0,53.0,0,0,0.0,0.0,0,4,0
6519,1,0,0,26.0,0,0,0.0,0.0,1,3,1
6520,2,1,0,46.0,1,0,224.687617481203,0.0,1,1,1
6521,1,0,0,32.0,0,0,0.0,326.0,1,3,1
6522,1,0,0,40.0,1,0,862.0,0.0,1,1,1
6523,2,0,0,27.0,1,0,725.0,0.0,1,5,0
6524,1,0,0,28.0,0,0,0.0,669.0,0,1,1
6525,0,1,0,29.0,1,0,0.0,0.0,1,0,1
6526,2,1,0,37.0,1,0,0.0,0.0,1,1,1
6527,2,0,0,0.0,1,0,0.0,0.0,1,1,1
6528,2,0,0,12.0,1,0,0.0,0.0,1,1,1
6529,0,0,0,25.0,0,0,0.0,4612.0,0,6,0
6530,2,0,0,28.82793046746535,1,0,473.0,0.0,0,4,1
6531,2,0,0,3.0,1,0,0.0,0.0,1,1,1
6532,2,0,0,9.0,0,0,0.0,0.0,1,1,1
6533,0,0,2,27.0,0,0,146.0,3786.0,0,1,1
6534,0,0,0,59.0,0,0,0.0,0.0,1,2,0
6535,0,0,0,24.0,1,0,0.0,0.0,1,2,0
6536,1,1,0,16.0,0,0,0.0,0.0,1,3,1
6537,2,0,0,16.0,0,0,501.0,974.0,1,1,1
6538,0,1,0,46.0,1,0,0.0,0.0,1,5,0
6539,1,0,1,25.0,0,0,0.0,1428.0,1,1,0
6540,1,0,0,39.0,0,0,130.0,741.0,1,1,1
6541,1,0,0,15.0,0,0,0.0,0.0,1,4,1
6542,1,0,2,16.0,1,0,43.0,3.0,1,1,1
6543,2,0,0,35.0,1,0,1719.0,4389.0,1,1,0
6544,2,0,2,43.0,1,0,528.0,13.0,0,4,0
6545,2,1,0,7.0,1,0,0.0,0.0,1,1,0
6546,1,1,0,29.0,1,0,0.0,0.0,1,3,0
6547,0,0,0,60.0,0,0,0.0,960.0,1,6,1
6548,1,0,0,49.0,1,0,173.0,0.0,1,3,1
6549,2,0,0,50.0,1,0,118.0,0.0,1,1,1
6550,0,0,0,40.0,0,0,0.0,120.0,1,6,0
6551,2,1,0,49.0,1,0,0.0,0.0,0,1,1
6552,2,0,0,18.0,0,0,1988.0,0.0,1,4,1
6553,2,1,0,29.0,1,0,0.0,0.0,0,1,1
6554,2,0,0,56.0,1,1,995.0,0.0,0,1,0
6555,1,1,1,29.0,1,0,0.0,0.0,0,3,1
6556,1,0,0,29.0,1,0,0.0,10.0,0,4,1
6557,0,0,0,22.0,0,0,0.0,1914.0,0,6,1
6558,0,1,2,24.0,1,0,0.0,0.0,1,6,1
6559,0,0,0,23.0,1,0,69.0,6101.0,1,6,1
6560,0,0,0,28.0,1,1,0.0,14076.0,1,6,1
6561,0,1,2,19.0,0,0,0.0,0.0,0,6,1
6562,0,0,0,32.0,0,0,0.0,89.0,1,6,1
6563,1,0,0,37.0,1,0,0.0,0.0,1,3,1
6564,1,0,0,26.0,1,0,0.0,0.0,0,3,0
6565,1,0,0,43.0,1,0,1944.0,17.0,1,1,0
6566,1,0,0,25.0,0,0,439.0,0.0,1,4,1
6567,1,0,0,11.0,1,0,0.0,0.0,0,3,1
6568,1,0,0,4.0,1,0,0.0,0.0,1,3,0
6569,1,1,0,32.0,0,0,0.0,0.0,1,3,0
6570,1,0,0,15.0,0,0,9.0,776.0,0,4,0
6571,1,1,0,17.0,0,0,0.0,0.0,0,3,1
6572,0,1,2,37.0,0,0,0.0,0.0,0,6,0
6573,1,0,0,20.0,1,0,559.0,0.0,1,3,1
6574,2,0,0,47.0,0,0,160.0,0.0,0,1,0
6575,2,0,2,16.0,0,0,1228.0,0.0,1,4,0
6576,1,1,0,8.0,0,0,0.0,0.0,1,3,1
6577,1,0,0,22.0,1,0,245.0,0.0,1,3,0
6578,2,0,0,39.0,1,0,9.0,0.0,1,1,1
6579,0,1,2,57.0,1,0,0.0,0.0,1,0,1
6580,0,1,0,29.0,0,0,0.0,0.0,1,6,0
6581,0,1,2,28.82793046746535,1,0,0.0,0.0,1,0,1
6582,1,0,0,70.0,1,0,28.0,0.0,1,1,0
6583,0,1,0,13.0,0,0,0.0,0.0,1,0,1
6584,0,0,0,49.0,1,0,0.0,1757.0,1,0,1
6585,1,0,2,25.0,1,0,0.0,12.0,0,4,1
6586,0,1,2,19.0,1,0,0.0,0.0,1,0,1
6587,0,1,2,15.0,1,0,0.0,0.0,0,0,1
6588,0,0,0,37.0,1,0,26.0,2898.0,1,5,0
6589,0,1,0,28.82793046746535,0,0,0.0,0.0,0,5,0
6590,2,0,0,28.0,0,0,1998.0,0.0,1,4,0
6591,1,0,0,22.0,0,0,969.0,47.0,1,4,0
6592,0,0,0,26.0,1,0,135.0,2080.0,1,0,1
6593,1,0,1,25.0,1,0,60.0,0.0,1,3,1
6594,1,0,0,19.0,0,0,0.0,0.0,0,3,1
6595,2,0,0,20.0,1,0,3839.0,57.0,1,1,1
6596,1,0,2,35.0,0,0,0.0,71.0,0,1,0
6597,1,0,0,37.0,1,0,951.0,0.0,1,1,0
6598,0,0,2,37.0,0,0,0.0,9965.0,1,6,1
6599,1,0,0,13.0,0,0,0.0,114.0,1,1,0
6600,1,0,1,20.0,1,0,0.0,458.07720329024676,1,1,0
6601,2,0,0,65.0,0,0,3358.0,1.0,1,1,1
6602,2,0,0,29.0,0,0,456.0,230.0,0,4,1
6603,0,0,0,0.0,1,0,0.0,0.0,1,6,0
6604,0,0,0,4.0,0,0,0.0,0.0,0,6,0
6605,0,1,0,19.0,0,0,0.0,0.0,1,6,0
6606,0,1,2,17.0,1,0,0.0,0.0,1,6,0
6607,0,0,2,28.0,1,0,0.0,4173.0,1,6,0
6608,0,0,2,28.0,0,0,0.0,160.0,1,6,0
6609,1,0,0,21.0,1,0,0.0,0.0,0,3,0
6610,1,0,1,45.0,0,0,1.0,15.0,1,4,1
6611,1,0,0,21.0,0,0,27.0,458.07720329024676,0,3,0
6612,1,1,1,20.0,0,0,0.0,0.0,1,3,1
6613,1,0,0,38.0,1,0,0.0,806.0,1,3,1
6614,1,0,2,24.0,0,0,0.0,893.0,1,4,0
6615,1,0,0,22.0,1,0,712.0,6.0,1,4,0
6616,1,0,0,44.0,0,0,3.0,0.0,1,1,1
6617,1,0,1,41.0,0,0,0.0,0.0,1,1,1
6618,1,1,0,21.0,0,0,0.0,0.0,1,3,0
6619,2,0,0,26.0,0,0,1967.0,0.0,0,1,0
6620,2,1,0,54.0,1,0,0.0,0.0,1,1,0
6621,2,0,0,19.0,1,0,1962.0,0.0,0,1,0
6622,1,0,0,32.0,0,0,0.0,243.0,1,3,1
6623,1,1,0,28.82793046746535,0,0,0.0,0.0,1,3,1
6624,0,0,0,26.0,1,0,554.0,1307.0,1,6,0
6625,0,0,0,28.0,0,0,0.0,4340.0,1,6,0
6626,1,0,1,21.0,1,0,1.0,22.0,1,1,1
6627,0,0,2,38.0,0,0,0.0,692.0,1,0,0
6628,0,1,0,43.0,1,0,0.0,0.0,1,0,0
6629,1,0,0,12.0,1,0,0.0,0.0,1,3,0
6630,1,1,0,25.0,1,0,0.0,0.0,1,3,0
6631,1,1,0,27.0,0,0,0.0,0.0,1,3,0
6632,0,1,0,22.0,0,0,0.0,0.0,0,0,1
6633,0,0,0,20.0,1,0,0.0,275.0,1,0,1
6634,1,0,2,24.0,1,0,0.0,58.0,1,1,1
6635,1,0,2,34.0,1,0,0.0,442.0,1,1,0
6636,2,0,0,42.0,1,0,1058.0,0.0,0,5,0
6637,2,0,0,24.0,0,0,2261.0,0.0,1,1,0
6638,1,0,0,28.0,1,0,0.0,0.0,1,1,0
6639,2,0,0,29.0,1,0,907.0,0.0,0,4,0
6640,0,1,0,31.0,1,0,0.0,0.0,0,5,1
6641,1,0,0,29.0,1,0,888.0,0.0,1,3,1
6642,1,0,2,14.0,0,0,224.687617481203,1.0,0,1,1
6643,1,0,2,16.0,0,0,0.0,17.0,1,1,1
6644,1,1,1,16.0,1,0,0.0,0.0,0,3,1
6645,0,0,0,27.0,1,0,0.0,2897.0,0,4,0
6646,0,0,0,28.82793046746535,0,0,0.0,996.0,1,4,0
6647,1,0,0,23.0,0,0,779.0,7.0,1,1,1
6648,1,0,0,16.0,1,0,418.0,195.0,1,3,1
6649,1,0,0,30.0,0,0,0.0,6.0,0,1,1
6650,1,0,0,24.0,1,0,468.0,0.0,0,1,0
6651,1,1,0,36.0,0,0,0.0,0.0,1,3,1
6652,0,0,2,25.0,1,0,0.0,3512.0,1,6,1
6653,0,1,0,29.0,0,0,0.0,0.0,1,6,0
6654,1,1,1,21.0,0,0,0.0,0.0,1,3,0
6655,1,1,0,26.0,1,0,0.0,0.0,1,3,0
6656,2,0,0,30.0,1,0,0.0,0.0,1,4,1
6657,1,0,0,31.0,1,0,0.0,0.0,1,1,0
6658,1,0,0,20.0,0,0,0.0,750.0,1,1,0
6659,1,1,0,28.82793046746535,1,0,0.0,0.0,1,3,1
6660,1,1,2,33.0,1,0,0.0,0.0,1,3,1
6661,0,0,0,35.0,1,0,0.0,5552.0,1,5,1
6662,0,0,0,46.0,0,0,0.0,664.0,1,5,1
6663,1,1,0,63.0,0,0,0.0,0.0,0,3,1
6664,0,0,2,37.0,1,0,0.0,1678.0,0,2,1
6665,1,0,0,23.0,1,0,26.0,266.0,1,4,0
6666,1,0,2,5.0,1,0,0.0,0.0,1,3,1
6667,1,1,0,16.0,1,0,0.0,458.07720329024676,1,3,1
6668,1,0,0,20.0,0,0,0.0,0.0,1,1,0
6669,1,1,1,49.0,1,0,0.0,0.0,0,1,0
6670,1,0,0,3.0,1,0,0.0,0.0,1,3,0
6671,1,0,0,41.0,1,0,0.0,176.0,1,1,0
6672,2,0,0,28.82793046746535,0,0,1216.0,0.0,0,1,1
6673,1,1,0,14.0,1,0,0.0,0.0,1,3,0
6674,2,0,0,26.0,1,0,782.0,0.0,0,5,1
6675,1,1,0,51.0,1,0,0.0,0.0,0,3,0
6676,1,0,1,36.0,0,0,56.0,458.07720329024676,0,1,0
6677,1,1,0,16.0,0,0,0.0,0.0,1,3,1
6678,2,1,0,18.0,0,0,0.0,0.0,1,1,1
6679,1,1,1,48.0,0,0,0.0,0.0,0,3,0
6680,2,0,0,24.0,0,0,235.0,0.0,1,5,0
6681,2,0,2,19.0,0,0,1043.0,0.0,1,5,0
6682,1,1,2,21.0,0,0,0.0,0.0,1,3,1
6683,1,0,0,24.0,1,0,332.0,9.0,1,1,0
6684,1,1,0,21.0,1,0,0.0,0.0,0,3,1
6685,1,0,0,13.0,1,0,0.0,999.0,1,1,1
6686,2,0,0,39.0,1,0,42.0,0.0,0,5,0
6687,0,0,2,27.0,1,0,0.0,0.0,1,4,1
6688,1,0,1,23.0,1,0,64.0,4.0,0,1,0
6689,0,0,2,43.0,1,0,0.0,2093.0,1,5,1
6690,2,0,0,19.0,0,0,3332.0,878.0,0,1,1
6691,2,1,2,30.0,1,0,0.0,0.0,1,1,1
6692,1,1,0,52.0,0,0,0.0,0.0,1,3,1
6693,1,0,0,35.0,1,0,2224.0,458.07720329024676,1,3,1
6694,1,0,0,16.0,1,0,4.0,1666.0,1,3,1
6695,1,0,0,21.0,1,0,0.0,13.0,1,1,0
6696,1,0,1,45.0,1,0,0.0,0.0,0,1,1
6697,1,0,0,22.0,1,0,0.0,125.0,1,4,1
6698,1,1,2,28.82793046746535,1,0,0.0,0.0,1,3,1
6699,1,0,0,0.0,0,0,0.0,0.0,1,3,1
6700,1,0,1,63.0,1,0,526.0,2.0,0,3,1
6701,1,0,1,56.0,0,0,1.0,2.0,0,1,1
6702,1,1,0,40.0,1,0,0.0,0.0,0,3,1
6703,1,1,0,1.0,0,0,0.0,0.0,0,3,1
6704,1,0,0,24.0,1,0,0.0,458.07720329024676,0,1,1
6705,1,0,0,36.0,1,0,21.0,0.0,1,1,1
6706,1,0,0,13.0,0,0,244.0,0.0,0,3,1
6707,1,0,2,13.0,1,0,0.0,722.0,1,1,1
6708,1,1,2,37.0,1,0,0.0,0.0,1,3,0
6709,1,0,0,44.0,1,0,143.0,47.0,1,4,1
6710,0,1,0,32.0,0,0,0.0,0.0,0,6,1
6711,0,0,2,57.0,0,0,0.0,0.0,0,6,1
6712,1,0,2,26.0,1,0,0.0,158.0,1,1,1
6713,2,0,0,62.0,0,0,453.0,1.0,0,1,0
6714,2,1,2,2.0,1,0,0.0,0.0,0,1,0
6715,2,1,0,1.0,1,0,0.0,0.0,1,1,0
6716,1,0,0,24.0,1,0,590.0,0.0,1,1,0
6717,1,1,0,1.0,0,0,0.0,0.0,1,3,0
6718,1,0,0,63.0,0,0,0.0,742.0,1,1,0
6719,0,0,0,20.0,1,0,1040.0,2487.0,0,5,1
6720,1,0,0,15.0,0,0,0.0,610.0,1,1,0
6721,1,1,0,32.0,1,0,0.0,0.0,0,3,0
6722,1,0,0,24.0,1,0,61.0,397.0,1,1,0
6723,1,1,0,32.0,0,0,0.0,0.0,1,3,0
6724,0,0,0,36.0,1,0,10.0,2478.0,1,4,0
6725,1,1,1,13.0,1,0,0.0,0.0,1,3,0
6726,0,1,0,29.0,0,0,0.0,0.0,1,6,1
6727,0,0,0,27.0,1,0,0.0,14.0,1,6,1
6728,0,1,0,30.0,1,0,0.0,0.0,0,6,1
6729,0,0,2,27.0,0,0,0.0,44.0,1,2,0
6730,0,0,0,14.0,0,0,0.0,3124.0,0,2,0
6731,0,0,0,32.0,1,1,527.0,1863.0,0,2,0
6732,0,0,2,33.0,0,1,0.0,16.0,1,2,0
6733,1,0,0,35.0,1,0,3.0,0.0,1,1,1
6734,1,0,2,21.0,0,0,301.0,458.07720329024676,1,1,0
6735,1,0,0,57.0,1,0,906.0,22.0,1,6,0
6736,0,0,0,42.0,0,0,159.0,4387.0,1,6,0
6737,1,0,2,20.0,0,0,0.0,6.0,0,1,0
6738,2,1,0,18.0,0,0,0.0,0.0,0,1,1
6739,0,0,2,49.0,0,0,0.0,7683.0,0,0,1
6740,1,0,1,23.0,0,0,0.0,3.0,0,1,1
6741,2,0,0,24.0,0,0,1058.0,0.0,1,1,1
6742,1,0,0,24.0,0,0,0.0,0.0,0,1,1
6743,1,0,2,23.0,1,0,9.0,1.0,0,1,1
6744,1,0,0,24.0,0,0,0.0,489.0,0,1,1
6745,1,1,1,26.0,1,0,0.0,0.0,0,3,0
6746,0,1,2,28.0,0,0,0.0,0.0,1,0,0
6747,1,0,1,17.0,1,0,0.0,1381.0,1,1,0
6748,1,0,0,20.0,1,0,415.0,479.0,1,1,0
6749,1,0,0,22.0,1,0,0.0,0.0,1,1,1
6750,0,1,2,23.0,1,0,0.0,0.0,1,0,1
6751,0,1,2,22.0,0,0,0.0,0.0,1,0,1
6752,1,0,0,29.0,0,0,3.0,0.0,1,1,1
6753,0,0,0,28.82793046746535,0,0,0.0,4155.0,1,0,0
6754,0,1,0,31.0,1,0,0.0,0.0,1,0,0
6755,0,0,2,37.0,1,0,1.0,4462.0,1,0,0
6756,0,0,2,44.0,1,0,0.0,4322.0,1,0,0
6757,0,0,2,34.0,0,0,0.0,2612.0,0,0,0
6758,1,0,2,23.0,1,0,602.0,0.0,0,3,1
6759,1,0,0,18.0,1,0,457.0,0.0,0,1,1
6760,1,1,1,18.0,0,0,0.0,0.0,1,3,0
6761,1,0,0,23.0,0,0,224.687617481203,134.0,1,1,0
6762,1,0,0,18.0,0,0,0.0,10.0,1,1,1
6763,2,0,0,22.0,1,0,0.0,0.0,1,4,1
6764,2,0,0,10.0,0,0,0.0,0.0,1,4,1
6765,2,1,0,28.82793046746535,1,0,0.0,0.0,1,4,1
6766,2,0,0,31.0,1,0,907.0,0.0,1,1,1
6767,1,1,0,48.0,1,0,0.0,0.0,1,3,0
6768,0,0,2,51.0,0,1,0.0,287.0,1,2,1
6769,2,1,1,25.0,1,0,0.0,0.0,0,1,0
6770,2,0,0,32.0,1,0,288.0,0.0,0,4,0
6771,1,0,0,8.0,0,0,0.0,0.0,1,3,1
6772,1,1,1,49.0,1,0,0.0,0.0,0,3,1
6773,1,0,1,28.0,0,0,0.0,0.0,0,1,1
6774,2,0,0,3.0,0,0,0.0,0.0,1,4,1
6775,2,0,0,28.82793046746535,1,0,0.0,0.0,0,4,1
6776,2,1,0,31.0,1,0,0.0,0.0,1,4,1
6777,2,0,0,11.0,1,0,0.0,0.0,1,4,1
6778,2,1,0,27.0,1,0,0.0,0.0,0,1,1
6779,2,0,0,33.0,1,0,1631.0,0.0,1,5,1
6780,0,1,1,32.0,0,0,0.0,0.0,1,6,1
6781,1,1,0,20.0,0,0,0.0,0.0,1,3,0
6782,0,0,0,33.0,0,0,0.0,3624.0,0,4,1
6783,1,0,0,65.0,0,0,43.0,21.0,1,1,0
6784,2,1,0,18.0,1,0,0.0,0.0,1,1,1
6785,2,0,0,19.0,0,0,862.0,0.0,1,1,1
6786,0,0,2,33.0,0,0,0.0,3676.0,0,0,1
6787,1,0,0,28.82793046746535,1,0,0.0,11.0,0,3,1
6788,1,1,1,31.0,0,0,0.0,0.0,0,3,0
6789,1,1,0,37.0,1,0,0.0,0.0,0,3,0
6790,1,1,1,19.0,1,0,0.0,0.0,1,3,0
6791,1,0,0,18.0,1,0,0.0,0.0,0,1,0
6792,0,1,2,47.0,0,0,0.0,0.0,0,6,0
6793,0,0,0,26.0,0,0,0.0,6050.0,1,6,0
6794,0,0,0,25.0,1,0,0.0,3590.0,1,6,0
6795,1,0,0,38.0,1,0,102.0,12.0,0,1,1
6796,1,0,0,53.0,1,0,3.0,2251.0,1,4,0
6797,1,0,0,38.0,0,0,0.0,338.0,1,4,1
6798,2,1,0,28.0,0,0,0.0,0.0,1,1,0
6799,1,0,0,46.0,1,0,438.0,283.0,1,1,1
6800,1,0,0,18.0,0,0,3.0,688.0,0,3,1
6801,0,1,0,14.0,0,0,0.0,0.0,0,4,0
6802,0,0,0,32.0,1,0,0.0,1369.0,1,4,0
6803,0,0,0,44.0,1,0,0.0,0.0,0,4,0
6804,1,1,1,28.0,1,0,0.0,0.0,1,3,0
6805,0,0,0,2.0,1,0,0.0,0.0,1,6,0
6806,0,0,0,28.0,0,0,0.0,2896.0,0,6,0
6807,0,1,0,27.0,1,1,0.0,0.0,1,6,0
6808,0,1,0,29.0,1,0,0.0,0.0,0,6,0
6809,1,1,2,14.0,1,0,0.0,0.0,0,3,1
6810,1,0,0,14.0,0,0,0.0,0.0,1,1,0
6811,1,1,0,17.0,0,0,0.0,0.0,0,3,1
6812,1,0,0,35.0,0,0,150.0,0.0,0,1,1
6813,1,0,0,36.0,0,0,0.0,129.0,1,1,1
6814,2,0,0,51.0,0,0,106.0,1942.0,1,1,1
6815,1,0,0,54.0,1,0,1.0,0.0,1,3,1
6816,0,0,0,37.0,1,0,300.0,3434.0,0,6,1
6817,1,0,0,37.0,0,0,541.0,38.0,0,4,0
6818,1,0,0,24.0,1,0,1.0,194.0,1,4,0
6819,2,0,0,28.82793046746535,1,0,1030.0,0.0,1,1,1
6820,1,0,0,38.0,0,0,622.0,1319.0,1,1,1
6821,1,1,0,28.0,1,0,0.0,0.0,1,3,0
6822,1,0,0,0.0,0,0,0.0,0.0,0,3,0
6823,1,0,0,16.0,1,0,23.0,479.0,1,1,0
6824,1,0,0,25.0,1,0,0.0,0.0,1,1,0
6825,1,0,2,22.0,0,0,30.0,0.0,1,1,1
6826,2,1,0,24.0,1,0,0.0,0.0,0,1,0
6827,1,0,1,37.0,0,0,501.0,0.0,0,4,0
6828,2,0,0,21.0,0,0,21.0,0.0,0,1,0
6829,0,0,0,53.0,0,0,0.0,0.0,1,0,1
6830,0,0,0,0.0,0,0,0.0,0.0,0,6,0
6831,0,1,0,2.0,1,0,0.0,0.0,1,6,0
6832,0,1,0,64.0,0,0,0.0,0.0,1,6,0
6833,0,0,0,24.0,1,0,0.0,2921.0,1,1,1
6834,0,1,0,40.0,1,0,0.0,0.0,1,6,0
6835,0,0,0,32.0,0,0,0.0,163.0,1,6,0
6836,0,0,2,54.0,0,1,0.0,316.0,0,0,0
6837,1,1,0,30.0,0,0,0.0,0.0,1,3,1
6838,0,0,2,37.0,1,0,0.0,1379.0,1,2,0
6839,2,0,0,20.0,1,0,3191.0,0.0,1,4,1
6840,2,0,0,22.0,1,0,741.0,0.0,1,1,0
6841,1,0,1,57.0,0,0,0.0,1.0,0,1,1
6842,1,1,0,34.0,1,0,0.0,0.0,0,3,1
6843,0,0,0,51.0,0,0,0.0,980.0,0,0,0
6844,2,1,0,47.0,0,0,0.0,0.0,1,4,0
6845,1,0,0,22.0,0,0,593.0,34.0,0,3,0
6846,0,0,0,36.0,1,0,0.0,1606.0,0,0,0
6847,1,1,0,16.0,1,0,0.0,0.0,0,1,1
6848,2,0,0,60.0,0,0,180.0,0.0,1,1,0
6849,2,0,0,39.0,1,0,197.0,0.0,1,1,1
6850,2,0,0,18.0,1,0,49.0,0.0,1,1,1
6851,0,1,2,30.0,0,0,0.0,0.0,0,0,1
6852,2,0,0,45.0,1,0,1781.0,0.0,1,1,1
6853,1,0,0,30.0,0,0,0.0,0.0,0,1,1
6854,1,0,0,21.0,0,0,1046.0,1.0,1,4,1
6855,2,0,0,0.0,1,0,0.0,0.0,1,1,1
6856,2,0,2,51.0,1,0,40.0,716.0,0,1,0
6857,2,0,0,22.0,0,0,100.0,0.0,0,4,0
6858,0,0,0,26.0,0,0,0.0,896.0,1,5,0
6859,1,0,0,10.0,1,0,0.0,0.0,1,3,0
6860,1,0,0,21.0,1,0,42.0,606.0,1,4,1
6861,1,1,2,14.0,0,0,0.0,0.0,1,3,0
6862,1,0,0,28.82793046746535,1,0,0.0,1.0,0,4,0
6863,1,0,0,43.0,1,0,473.0,1390.0,1,1,0
6864,1,0,1,22.0,0,0,28.0,194.0,0,1,0
6865,1,0,0,22.0,0,0,401.0,0.0,1,1,1
6866,1,1,1,23.0,1,0,0.0,0.0,0,3,0
6867,0,1,0,25.0,1,0,0.0,0.0,0,6,1
6868,0,0,0,35.0,1,0,0.0,0.0,1,6,1
6869,1,0,0,30.0,0,0,0.0,0.0,0,4,0
6870,1,1,0,37.0,0,0,0.0,0.0,0,3,0
6871,1,0,2,21.0,0,0,61.0,201.0,1,3,0
6872,1,0,2,36.0,1,0,207.0,0.0,1,3,1
6873,1,0,0,13.0,1,0,305.0,582.0,1,1,0
6874,1,0,2,22.0,1,0,0.0,642.0,1,1,0
6875,1,1,0,36.0,0,0,0.0,0.0,1,3,1
6876,1,0,0,17.0,0,0,224.687617481203,188.0,1,4,1
6877,0,1,2,38.0,1,0,0.0,0.0,1,6,0
6878,2,0,0,34.0,1,0,5959.0,0.0,1,1,0
6879,2,0,0,20.0,0,0,0.0,0.0,0,1,0
6880,1,0,0,17.0,0,0,224.687617481203,647.0,1,3,0
6881,1,1,1,36.0,0,0,0.0,0.0,0,3,1
6882,0,0,2,52.0,0,0,360.0,1314.0,0,2,0
6883,0,1,2,32.0,0,0,0.0,0.0,1,5,0
6884,0,1,2,35.0,1,0,0.0,0.0,1,5,0
6885,0,1,2,28.82793046746535,0,0,0.0,0.0,0,5,0
6886,0,0,0,36.0,1,0,83.0,1186.0,1,5,0
6887,0,0,0,36.0,1,0,31.0,3585.0,1,5,0
6888,2,0,2,21.0,0,0,224.687617481203,0.0,1,5,1
6889,2,0,0,33.0,1,0,627.0,0.0,0,5,0
6890,1,0,0,40.0,0,0,678.0,0.0,1,3,1
6891,1,0,0,24.0,1,0,185.0,0.0,1,1,0
6892,1,0,0,35.0,0,0,0.0,0.0,1,3,1
6893,2,1,0,29.0,1,0,0.0,0.0,1,1,0
6894,2,0,0,33.0,0,0,728.0,0.0,1,4,1
6895,1,0,0,51.0,0,0,3.0,33.0,0,4,1
6896,2,1,0,10.0,0,0,0.0,0.0,1,1,0
6897,1,1,0,41.0,1,0,0.0,0.0,1,3,1
6898,1,0,2,26.0,1,0,1.0,0.0,1,4,0
6899,1,0,0,39.0,0,0,19.0,102.0,0,1,1
6900,2,0,0,14.0,1,0,738.0,5.0,0,1,0
6901,2,0,0,28.0,1,0,1059.0,0.0,0,5,0
6902,1,0,0,18.0,0,0,0.0,949.0,0,1,0
6903,2,0,0,41.0,0,0,2754.0,398.0,0,5,0
6904,0,0,0,33.0,0,0,0.0,0.0,1,6,0
6905,1,0,0,26.0,0,0,814.0,0.0,1,1,0
6906,2,1,0,31.0,1,0,0.0,458.07720329024676,1,1,0
6907,1,0,0,63.0,0,0,0.0,0.0,1,1,1
6908,1,0,0,30.0,1,0,0.0,0.0,0,1,1
6909,0,0,0,27.0,0,0,15.0,2886.0,0,6,0
6910,1,0,0,47.0,1,0,2916.0,0.0,1,1,0
6911,2,0,0,37.0,0,0,1413.0,0.0,0,1,0
6912,1,0,0,14.0,0,0,399.0,22.0,1,1,1
6913,1,0,0,27.0,0,0,0.0,63.0,0,6,1
6914,2,0,0,61.0,0,0,1711.0,0.0,0,5,0
6915,1,0,0,39.0,1,0,2.0,0.0,1,4,1
6916,1,0,0,22.0,0,0,0.0,0.0,0,4,1
6917,1,0,0,30.0,0,0,2.0,0.0,1,1,1
6918,1,0,0,26.0,0,0,0.0,0.0,0,1,1
6919,0,0,0,25.0,1,0,0.0,115.0,1,2,1
6920,2,0,0,42.0,0,0,1318.0,0.0,1,5,0
6921,0,0,0,33.0,1,0,0.0,2107.0,1,4,0
6922,0,0,0,60.0,1,0,0.0,307.0,1,4,0
6923,1,1,2,16.0,1,0,0.0,0.0,0,3,1
6924,1,0,0,50.0,1,0,0.0,185.0,0,3,0
6925,1,0,0,22.0,0,0,0.0,0.0,0,1,1
6926,1,0,1,15.0,1,0,0.0,0.0,0,1,1
